,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_orbsmax,pl_insol,pl_orbeccen,st_teff,st_rad,tipo_planeta,x,y,cluster_kmeans,densidad_gcm3,habitable
2702,Kepler-1410 b,1.7800000000000002,3.819999999999993,60.866168000000016,290.0,0.2543,1.0600000000000023,0.0,4092.0,0.6,Super-Tierra,-1.9011296,-1.4018712,0.0,3.7321144617706508,True
2703,Kepler-1411 b,2.82,8.350000000000023,86.1150888,441.0,0.4001,8.927000000000021,0.0,5664.0,0.92,Sub-Neptuno,-5.5902247,1.058409,0.0,2.0515908306908432,False
2704,Kepler-1412 b,0.8300000000000001,0.49799999999999045,3.6146051000000057,1397.0,0.04608000000000001,1087.781,0.0,5880.0,1.27,Terrestre,1.509552,10.641181,0.0,4.798954855566753,False
2705,Kepler-1413 b,1.8200000000000003,3.9700000000000273,13.182964200000015,661.0,0.10660000000000003,42.82499999999999,0.0,5196.0,0.8,Super-Tierra,-2.6865056,2.213554,0.0,3.628506802942281,False
2706,Kepler-1414 b,1.2300000000000004,2.0400000000000205,3.515763149999998,1033.0,0.04259999999999997,209.464,0.0,4951.0,0.75,Terrestre,0.37462842,7.076393,0.0,6.040410195892615,False
2707,Kepler-1415 b,1.29,2.2099999999999795,0.6364240800000118,1846.0,0.014160000000000006,2138.079,0.0,5267.0,0.84,Super-Tierra,3.3278358,10.734705,0.0,5.672503096629221,False
2708,Kepler-1416 b,0.8799999999999999,0.6150000000000091,1.4951495200000124,1870.0,0.0257,2658.55,0.0,6019.0,1.15,Terrestre,3.646493,11.074902,0.0,4.972544726709316,False
2709,Kepler-1417 b,1.0,0.97199999999998,20.350521299999997,695.0,0.14061999999999997,114.332,0.0,5839.0,1.02,Terrestre,-4.160205,3.5349824,0.0,5.35571999999989,False
2710,Kepler-1418 b,1.6599999999999997,3.3899999999999864,22.47644249999999,419.0,0.131,7.2900000000000205,0.0,4770.0,0.72,Super-Tierra,-3.1704097,-0.63037336,0.0,4.083448032221774,False
2711,Kepler-1419 b,2.86,8.550000000000011,42.521589500000005,510.0,0.2391,21.242999999999995,0.0,5796.0,1.01,Sub-Neptuno,-5.368073,1.8941712,0.0,2.0138151984452564,False
2712,Kepler-142 b,1.9899999999999998,4.6200000000000045,2.0241519999999866,1597.0,0.03200000000000003,1247.908,0.0,5790.0,1.269,Super-Tierra,2.0174494,10.436003,0.0,3.2302366863229603,False
2713,Kepler-142 c,2.86,8.550000000000011,4.761702000000014,1201.0,0.056999999999999995,399.444,0.0,5790.0,1.269,Sub-Neptuno,-0.18338685,9.565154,0.0,2.0138151984452564,False
2714,Kepler-142 d,2.16,5.310000000000002,41.80911800000001,582.0,0.242,22.072000000000003,0.0,5790.0,1.269,Sub-Neptuno,-5.119205,2.6516082,0.0,2.903252886374029,False
2715,Kepler-1420 b,1.2800000000000002,2.180000000000007,6.6996000599999945,806.0,0.06709999999999999,131.526,0.0,5187.0,0.79,Super-Tierra,-1.4472387,2.9151735,0.0,5.727672576904311,False
2716,Kepler-1421 b,0.9299999999999997,0.7490000000000236,6.913111200000003,1209.0,0.07576,649.151,0.0,6335.0,1.42,Terrestre,-0.22055723,10.168614,0.0,5.130793913647962,False
2717,Kepler-1422 b,2.02,4.740000000000009,18.6051942,833.0,0.14990000000000003,156.89999999999998,0.0,6194.0,1.23,Sub-Neptuno,-3.6641428,6.525869,0.0,3.168661391185688,False
2718,Kepler-1423 b,1.0600000000000005,1.1999999999999886,23.955377999999996,741.0,0.15859999999999996,71.15999999999997,0.0,4939.0,0.75,Terrestre,-1.5833132,2.4180253,0.0,5.551562699409519,False
2719,Kepler-1424 b,1.1600000000000001,1.6499999999999773,29.6091744,629.0,0.19068,58.60000000000002,0.0,5838.0,1.07,Terrestre,-4.2967763,3.271196,0.0,5.824539239001107,False
2720,Kepler-1425 b,0.9399999999999995,0.7789999999999964,14.454130200000009,676.0,0.11435000000000001,216.405,0.0,5718.0,0.95,Terrestre,-3.9749207,3.461456,0.0,5.167797597834761,False
2721,Kepler-1426 b,1.56,3.0500000000000114,14.256322699999998,797.0,0.11870000000000003,95.22000000000008,0.0,5831.0,1.02,Super-Tierra,-3.2566636,5.6373687,0.0,4.426675053524182,False
2722,Kepler-1427 b,1.0999999999999996,1.3700000000000045,0.9689723760000106,1844.0,0.019699999999999995,2730.51,0.0,5793.0,1.01,Terrestre,3.6741667,11.087981,0.0,5.671450037565764,False
2723,Kepler-1428 b,1.6399999999999997,3.329999999999984,10.676071690000015,1049.0,0.11051,817.579,0.0,6184.0,1.36,Super-Tierra,-0.36659548,9.5851755,0.0,4.159721819184266,False
2724,Kepler-1429 b,1.29,2.2099999999999795,4.4848749299999895,1199.0,0.05499999999999999,551.156,0.0,5902.0,1.07,Super-Tierra,-0.31726408,9.674519,0.0,5.672503096629221,False
2725,Kepler-143 b,2.41,6.389999999999986,16.00758300000001,838.0,0.127,118.334,0.0,5848.0,1.359,Sub-Neptuno,-3.1273785,5.67669,0.0,2.5153668281690678,False
2726,Kepler-143 c,3.37,11.300000000000011,27.08251100000001,703.0,0.181,58.69999999999999,0.0,5848.0,1.359,Sub-Neptuno,-4.3852077,4.1007276,0.0,1.62682313446331,False
2727,Kepler-1430 b,1.1799999999999997,1.759999999999991,2.4605099300000006,969.0,0.030399999999999983,208.54,0.0,4796.0,0.72,Terrestre,0.42403224,6.813143,0.0,5.902258750894662,False
2728,Kepler-1431 b,1.4699999999999998,2.759999999999991,5.866015260000012,1064.0,0.06479999999999997,469.819,0.0,5806.0,1.03,Super-Tierra,-1.0702682,8.662776,0.0,4.787498784047828,False
2729,Kepler-1432 b,2.22,5.560000000000002,23.91090109999999,709.0,0.16959999999999997,119.23699999999997,0.0,6031.0,1.13,Sub-Neptuno,-4.506326,4.6922083,0.0,2.800060835122925,False
2730,Kepler-1433 b,1.56,3.0500000000000114,4.1359227099999885,1226.0,0.05159999999999998,535.42,0.0,6097.0,1.19,Super-Tierra,-0.27409726,10.1050005,0.0,4.426675053524182,False
2731,Kepler-1434 b,1.1100000000000003,1.410000000000025,8.053336180000002,1320.0,0.0917,925.289,0.0,6291.0,2.04,Terrestre,0.7622319,10.692396,0.0,5.6806989604653095,False
2732,Kepler-1435 b,0.8600000000000003,0.5659999999999741,4.45343281000001,1331.0,0.05456,893.886,0.0,6356.0,1.32,Terrestre,0.7370398,10.665993,0.0,4.903121737708399,False
2733,Kepler-1436 b,1.3100000000000005,2.269999999999982,9.705715999999995,1001.0,0.0907,772.079,0.0,5972.0,1.09,Super-Tierra,-0.39032727,9.401184,0.0,5.563698266662641,False
2734,Kepler-1437 b,1.37,2.4499999999999886,10.92954610000001,770.0,0.09510000000000002,83.13999999999993,0.0,5557.0,0.9,Super-Tierra,-2.7471864,4.885462,0.0,5.249959846042116,False
2735,Kepler-1438 b,0.9399999999999995,0.7789999999999964,2.319420089999994,1490.0,0.03460000000000002,561.12,0.0,5530.0,0.96,Terrestre,1.1483654,9.8450365,0.0,5.167797597834761,False
2736,Kepler-1439 b,1.46,2.730000000000018,8.073928490000014,420.0,0.05940000000000001,9.081000000000017,0.0,3578.0,0.42999999999999994,Super-Tierra,-0.1251562,-1.5831774,0.0,4.833432729160969,False
2737,Kepler-144 b,1.33,2.329999999999984,5.885273000000012,1253.0,0.066,426.719,0.0,6075.0,1.235,Super-Tierra,-0.3041978,10.110671,0.0,5.456982951471012,False
2738,Kepler-144 c,1.3499999999999996,2.3899999999999864,10.104665000000011,1046.0,0.09399999999999997,207.247,0.0,6075.0,1.235,Super-Tierra,-2.0482981,8.269702,0.0,5.352395468170475,False
2739,Kepler-1440 b,1.2599999999999998,2.1299999999999955,39.85948400000001,597.0,0.23431,44.72800000000001,0.0,5698.0,0.96,Super-Tierra,-4.386574,2.7684343,0.0,5.8670469951649,False
2740,Kepler-1441 b,1.3100000000000005,2.269999999999982,39.4419839,682.0,0.23459999999999998,33.04599999999999,0.0,5802.0,1.0,Super-Tierra,-4.2886486,3.4312508,0.0,5.563698266662641,False
2741,Kepler-1442 b,3.93,14.699999999999989,81.41629410000002,522.0,0.40814,25.97199999999998,0.0,6394.0,1.44,Sub-Neptuno,-6.2277584,2.0791085,0.0,1.3344161285681435,False
2742,Kepler-1443 b,0.9699999999999998,0.8709999999999809,2.4181132100000013,1602.0,0.03783000000000003,2809.165,0.0,6289.0,1.27,Terrestre,3.5024073,11.107624,0.0,5.258411282025324,False
2743,Kepler-1444 b,2.1799999999999997,5.389999999999986,33.42035034,581.0,0.20906,25.942000000000007,0.0,5810.0,1.05,Sub-Neptuno,-5.088454,2.617854,0.0,2.8666249944981868,False
2744,Kepler-1445 b,0.96,0.839999999999975,10.60052250999999,987.0,0.09587000000000001,248.548,0.0,6150.0,1.26,Terrestre,-2.369567,7.9517975,0.0,5.231391059027622,False
2745,Kepler-1446 b,0.8200000000000003,0.47699999999997544,0.6899678320000078,1539.0,0.014050000000000007,1213.333,0.0,4865.0,0.75,Terrestre,2.0890307,9.976522,0.0,4.766816354956875,False
2746,Kepler-1447 b,2.9,8.75,56.674728500000015,522.0,0.2836,10.34899999999999,0.0,5722.0,0.95,Sub-Neptuno,-5.3240776,1.8757504,0.0,1.9768133174791913,False
2747,Kepler-1448 b,1.6099999999999999,3.2200000000000273,12.270658650000001,811.0,0.1058,86.64499999999998,0.0,5774.0,0.93,Super-Tierra,-3.1136987,5.6621704,0.0,4.2513791906176825,False
2748,Kepler-1449 b,1.6799999999999997,3.4599999999999795,13.227452800000009,867.0,0.11759999999999998,271.885,0.0,5979.0,1.1,Super-Tierra,-2.9972248,6.6403313,0.0,4.0206831740632545,False
2749,Kepler-145 b,2.65,37.099999999999994,22.950999999999993,873.0,0.17308,154.70500000000004,0.43000000000000005,6022.0,1.85,Sub-Neptuno,4.1099086,2.5005589,0.0,10.984692061231755,False
2750,Kepler-145 c,4.32,79.4,42.882000000000005,709.0,0.26244,67.19299999999998,0.11,6022.0,1.85,Neptuniano,1.7745024,3.1996093,0.0,5.42651316332622,False
2751,Kepler-1450 b,1.7099999999999995,3.569999999999993,54.50941660000001,308.0,0.2401,3.0779999999999745,0.0,4524.0,0.68,Super-Tierra,-3.3824043,-1.0527002,0.0,3.9339739862977736,False
2752,Kepler-1451 b,3.35,11.199999999999989,35.622232999999994,523.0,0.2101,18.750999999999976,0.0,5782.0,0.99,Sub-Neptuno,-5.365859,2.0103738,0.0,1.6414785063322264,False
2753,Kepler-1452 b,2.6999999999999997,7.75,42.91375099999999,810.0,0.25764,73.50100000000003,0.0,6101.0,2.06,Sub-Neptuno,-4.6002884,5.2432685,0.0,2.169511761418484,False
2754,Kepler-1453 b,2.67,7.610000000000014,47.161169599999994,503.0,0.262,11.88900000000001,0.0,5665.0,0.94,Sub-Neptuno,-5.1241627,1.6354799,0.0,2.2029389997343234,False
2755,Kepler-1454 b,1.88,4.189999999999998,47.031947900000006,492.0,0.2447,9.079999999999984,0.0,5448.0,0.86,Super-Tierra,-4.505515,1.4253477,0.0,3.4744980640127894,False
2756,Kepler-1455 b,2.16,5.310000000000002,49.276764000000014,298.0,0.2149,1.5330000000000723,0.0,4075.0,0.6,Sub-Neptuno,-1.74019,-1.4356483,0.0,2.903252886374029,False
2757,Kepler-1456 b,1.1399999999999997,1.5500000000000114,18.137382900000006,433.0,0.11319999999999997,8.23399999999998,0.0,4231.0,0.62,Terrestre,-2.12138,-1.0711501,0.0,5.764594234123367,False
2758,Kepler-1457 b,1.9899999999999998,4.6200000000000045,51.1110243,478.0,0.26391,23.468000000000018,0.0,5866.0,1.01,Super-Tierra,-5.578637,1.8170905,0.0,3.2302366863229603,False
2759,Kepler-1458 b,2.7599999999999993,8.050000000000011,47.987276399999985,493.0,0.24869,8.293000000000006,0.0,5653.0,0.94,Sub-Neptuno,-5.1753144,1.565236,0.0,2.109697717566342,False
2760,Kepler-1459 b,1.3600000000000003,2.420000000000016,62.869161099999985,349.0,0.2829,3.511000000000024,0.0,4828.0,0.74,Super-Tierra,-3.3352728,-0.6198691,0.0,5.3009076684307255,False
2761,Kepler-146 b,3.71,13.300000000000011,31.158798999999988,639.0,0.2,32.889999999999986,0.0,5948.0,1.208,Sub-Neptuno,-4.725096,3.8716943,0.0,1.435097840663702,False
2762,Kepler-146 c,3.13,9.95999999999998,76.732171,473.0,0.364,9.887,0.0,5948.0,1.208,Sub-Neptuno,-5.799949,1.5363613,0.0,1.7896904664078843,False
2763,Kepler-1460 b,1.96,4.5,29.963324699999987,391.0,0.1614,5.468999999999937,0.0,4422.0,0.67,Super-Tierra,-2.496826,-1.0405482,0.0,3.2930316024785595,False
2764,Kepler-1461 b,2.03,4.779999999999973,29.349477500000006,451.0,0.17149999999999999,8.879999999999995,0.0,4919.0,0.74,Sub-Neptuno,-3.5018985,-0.042674754,0.0,3.1484107147190286,False
2765,Kepler-1462 b,3.82,14.0,65.64883409999999,390.0,0.3094,4.704000000000008,0.0,5756.0,1.0,Sub-Neptuno,-5.4358,0.7708829,0.0,1.383851681525103,False
2766,Kepler-1463 b,1.8600000000000003,4.1200000000000045,25.15863999999999,619.0,0.1694,57.634000000000015,0.0,5679.0,0.95,Super-Tierra,-4.423396,2.9034855,0.0,3.527848952641677,False
2767,Kepler-1464 b,1.6599999999999997,3.3899999999999864,31.778590100000002,564.0,0.20066,89.47300000000001,0.0,5828.0,1.01,Super-Tierra,-4.843388,2.6934931,0.0,4.083448032221774,False
2768,Kepler-1464 c,1.0,0.97199999999998,5.327862920000001,1023.0,0.06101000000000001,968.555,0.0,5828.0,1.01,Terrestre,-0.18374778,9.429401,0.0,5.35571999999989,False
2769,Kepler-1465 b,1.77,3.7799999999999727,31.827711099999988,668.0,0.19389999999999996,6.245999999999981,0.0,4726.0,0.71,Super-Tierra,-1.9963485,0.837946,0.0,3.75598284147841,False
2770,Kepler-1466 b,1.5499999999999998,3.019999999999982,31.175044799999995,585.0,0.17981,21.875,0.0,5884.0,1.02,Super-Tierra,-4.769505,2.936445,0.0,4.468517337450883,False
2771,Kepler-1467 b,3.3,10.899999999999977,47.056904299999985,411.0,0.2388,7.916999999999973,0.0,5332.0,0.82,Sub-Neptuno,-4.4094386,0.30269492,0.0,1.6712302084202877,False
2772,Kepler-1468 b,1.73,3.6399999999999864,8.239848690000002,1093.0,0.0817,481.352,0.0,5893.0,1.05,Super-Tierra,-1.0381958,8.851072,0.0,3.8735991171398374,False
2773,Kepler-1468 c,1.1500000000000004,1.6000000000000227,3.5455302100000097,1448.0,0.046599999999999975,1479.567,0.0,5893.0,1.05,Terrestre,1.9036139,10.729571,0.0,5.796663105120484,False
2774,Kepler-1468 d,3.33187146,11.100000000000023,19.590599059999988,819.0,0.1456,52.76999999999998,0.0,5794.0,1.496,Sub-Neptuno,-3.870864,4.8549094,0.0,1.6535215612099792,False
2775,Kepler-1469 b,2.8000000000000003,8.25,21.86353009999999,551.0,0.1466,24.90100000000001,0.0,5507.0,0.89,Sub-Neptuno,-4.6741805,1.8310379,0.0,2.0707680393586,False
2776,Kepler-147 b,1.5300000000000002,2.9599999999999795,12.610583999999989,953.0,0.11299999999999999,224.61,0.0,6012.0,1.468,Super-Tierra,-2.616623,7.6006165,0.0,4.553748251119515,False
2777,Kepler-147 c,2.43,6.480000000000018,33.41642300000001,689.0,0.216,61.28699999999998,0.0,6012.0,1.468,Sub-Neptuno,-4.839765,4.2721314,0.0,2.4883289019853634,False
2778,Kepler-1470 b,1.0700000000000003,1.240000000000009,16.2950903,574.0,0.11599999999999999,23.918000000000006,0.0,4961.0,0.76,Terrestre,-2.6353397,0.6854615,0.0,5.577273614069093,False
2779,Kepler-1471 b,1.4100000000000001,2.569999999999993,3.6389939800000093,1238.0,0.04529999999999995,314.233,0.0,5660.0,0.93,Super-Tierra,-0.34801146,9.140426,0.0,5.0515817340123945,False
2780,Kepler-1471 c,1.88,4.189999999999998,11.604488099999998,841.0,0.09810000000000002,118.5,0.0,5533.0,1.166,Super-Tierra,-2.447759,5.1196284,0.0,3.4744980640127894,False
2781,Kepler-1472 b,1.9000000000000004,4.269999999999982,38.13128309999999,613.0,0.2322,57.07899999999995,0.0,6159.0,1.25,Super-Tierra,-5.5415897,3.311466,0.0,3.4301939058171578,False
2782,Kepler-1473 b,1.1899999999999995,1.8100000000000023,14.4273551,783.0,0.11606,111.01099999999997,0.0,6046.0,1.09,Terrestre,-3.9456918,5.46258,0.0,5.918195256352679,False
2783,Kepler-1474 b,2.16,5.310000000000002,36.43334519999999,561.0,0.2108,21.391999999999996,0.0,5870.0,1.04,Sub-Neptuno,-5.161415,2.6007836,0.0,2.903252886374029,False
2784,Kepler-1475 b,2.92,8.850000000000023,82.17737399999999,441.0,0.373,13.760000000000048,0.0,6214.0,1.28,Sub-Neptuno,-6.1669927,1.5858643,0.0,1.9586025482176923,False
2785,Kepler-1476 b,1.67,3.430000000000007,10.358632239999991,860.0,0.0932,75.64100000000002,0.0,5663.0,0.96,Super-Tierra,-2.5480204,5.761662,0.0,4.0578529555683085,False
2786,Kepler-1477 b,1.1799999999999997,1.759999999999991,11.555300210000013,674.0,0.09110000000000001,78.16300000000007,0.0,5100.0,0.78,Terrestre,-2.4890604,2.149568,0.0,5.902258750894662,False
2787,Kepler-1478 b,1.73,3.6399999999999864,26.0840594,598.0,0.16810000000000003,85.28199999999998,0.0,5904.0,1.06,Super-Tierra,-4.7741394,3.0169346,0.0,3.8735991171398374,False
2788,Kepler-1479 b,1.83,4.009999999999991,14.532613620000006,746.0,0.11341000000000001,98.57400000000001,0.0,5796.0,0.98,Super-Tierra,-3.575556,5.042295,0.0,3.605310739828598,False
2789,Kepler-148 b,1.7999999999999998,3.8899999999999864,1.7293659999999988,1284.0,0.028000000000000025,609.017,0.0,5272.0,0.851,Super-Tierra,0.67814344,9.24566,0.0,3.6752229080932666,False
2790,Kepler-148 c,3.6,12.600000000000023,4.180043000000012,957.0,0.04999999999999999,187.197,0.0,5272.0,0.851,Sub-Neptuno,-1.043506,6.330469,0.0,1.4880401234567926,False
2791,Kepler-148 d,8.68,56.30000000000001,51.84688575000001,413.0,0.2607,6.531999999999982,0.0,5172.0,0.81,Neptuniano,6.400607,3.8853223,0.0,0.474352089723617,False
2792,Kepler-1480 b,1.67,3.430000000000007,22.12679947999999,721.0,0.15249999999999997,16.317000000000007,0.0,5156.0,0.81,Super-Tierra,-1.9157807,2.6537664,0.0,4.0578529555683085,False
2793,Kepler-1481 b,1.2300000000000004,2.0400000000000205,5.942209980000001,797.0,0.059,71.94,0.0,4908.0,0.75,Terrestre,-1.2200944,2.4735188,0.0,6.040410195892615,False
2794,Kepler-1482 b,1.0099999999999998,1.009999999999991,12.25383217000001,678.0,0.09967999999999999,86.49900000000002,0.0,5381.0,0.84,Terrestre,-3.1611998,2.5458941,0.0,5.401431232232089,False
2795,Kepler-1483 b,1.5199999999999996,2.920000000000016,9.50851560000001,1131.0,0.0958,265.018,0.0,6337.0,1.4,Super-Tierra,-1.5954465,9.01893,0.0,4.581457756232716,False
2796,Kepler-1484 b,2.11,5.100000000000023,30.454913599999998,624.0,0.19389999999999996,35.92000000000007,0.0,5730.0,0.92,Sub-Neptuno,-4.516229,3.0478017,0.0,2.991399447153713,False
2797,Kepler-1485 b,1.4699999999999998,2.759999999999991,19.915772500000003,728.0,0.14732,85.17599999999999,0.0,6087.0,1.12,Super-Tierra,-4.3553753,5.132324,0.0,4.787498784047828,False
2798,Kepler-1486 b,2.32,5.990000000000009,54.6495759,538.0,0.2846,22.372000000000014,0.0,5965.0,1.12,Sub-Neptuno,-5.6609077,2.4920125,0.0,2.64310530618312,False
2799,Kepler-1487 b,2.13,5.180000000000007,7.319463630000001,1682.0,0.08979999999999994,323.294,0.0,6541.0,1.63,Sub-Neptuno,1.4879562,10.420656,0.0,2.9535379010527896,False
2800,Kepler-1487 c,7.969999999999999,48.69999999999999,35.800711199999995,991.0,0.2588,227.68,0.0,5745.0,3.955,Neptuniano,6.5658054,6.060913,0.0,0.5300362783015333,False
2801,Kepler-1488 b,1.8600000000000003,4.1200000000000045,39.818993199999994,650.0,0.24153,73.33499999999992,0.0,5820.0,1.31,Super-Tierra,-4.5785575,3.325034,0.0,3.527848952641677,False
2802,Kepler-1488 c,1.6515674899999997,3.3700000000000045,6.158269882000013,1212.0,0.06958999999999999,760.6,0.0,5710.0,1.524,Super-Tierra,0.24863969,9.528974,0.0,4.121853228008248,False
2803,Kepler-1489 b,1.77,3.7799999999999727,82.29475100000002,400.0,0.3679,11.893000000000029,0.0,5655.0,0.9,Super-Tierra,-5.9554996,0.9639829,0.0,3.75598284147841,False
2804,Kepler-1489 c,0.5099999999999998,0.08699999999998909,0.6807410000000118,1464.4,0.033612000000000086,1651.567,0.0,5565.53,0.957,Terrestre,2.081344,10.704104,0.0,3.6137684600940854,False
